TALE	NN1	tale
trumpet	NN1	trumpet
"	PUQ	"
,	PUN	,
Girl	NN1	girl
through	PRP	through
<SEG>
"	PUQ	"
John	NP0	john
Bo-o-oy	NP0	Bo-o-oy
"	PUQ	"
Also	AV0	also
roared	VVD	roar
"	PUQ	"
.	SENT	.
!	SENT	!
"	PUQ	"
<SEG>
,	PUN	,
Mrs.	NP0	mrs.
instantly	AV0	instantly
Peerybingle	NP0	peerybingle
young	AJ0	young
"	PUQ	"
?	SENT	?
very	AV0	very
eh	ITJ	eh
struck	VVD	strike
<SEG>
Vaccinated	VVN	vaccinate|vaccinated
months	NN2	month
.	SENT	.
and	CJC	and
Two	CRD	two
in	AVP	in
.	SENT	.
da-ays	NN2	da-ays
three	CRD	three
"	PUQ	"
<SEG>
just	AV0	just
ago-o	NN1	ago-o
very	AV0	very
!	SENT	!
fine-ly	AJ0	fine-ly
!	SENT	!
weeks	NN2	week
Considered	VVN	consider
Took	VVD	take
six	CRD	six
<SEG>
a	AT0	a
,	PUN	,
!	SENT	!
remarkably	AV0	remarkably
chi-ild	AJ0	chi-ild
doctor	NN1	doctor
beautiful	AJ0	beautiful
by	PRP	by
the	AT0	the
,	PUN	,
<SEG>
at	PRP	at
to	PRP	to
months	NN2	month
of	PRF	of
children	NN2	child
five	CRD	five
the	AT0	the
run	NN1	run
general	AJ0	general
Equal	AJ0	equal
<SEG>
!	SENT	!
Takes	VVZ	take
a	AT0	a
in	PRP	in
!	SENT	!
o-ld	AJ0	o-ld
wonder-ful	AJ0	wonder-ful
quite	AV0	quite
way	NN1	way
notice	NN1	notice
<SEG>
his	DPS	he
legs	NN2	leg
feels	VVZ	feel
seem	VVI	seem
impossible	AJ0	impossible
you	PNP	you
,	PUN	,
but	CJC	but
to	PRP	to
May	VM0	may
<SEG>
"	PUQ	"
!	SENT	!
the	AT0	the
's	VBZ	be
al-ready	AJ0	al-ready
"	PUQ	"
way	NN1	way
found	VVD	find
I	PNP	i
That	DT0	that
<SEG>
Upright	AV0	upright
the	AT0	the
roadside	NN1	roadside
,	PUN	,
a	AT0	a
sitting	VVG	sit|sitting
by	PRP	by
!	SENT	!
as	CJS	as
him	PNP	he
<SEG>
mother	NN1	mother
milestone	NN1	milestone
,	PUN	,
Here	AV0	here
breathless	AJ0	breathless
little	AJ0	little
"	PUQ	"
.	SENT	.
the	AT0	the
,	PUN	,
<SEG>
old	AJ0	old
these	DT0	these
sentences	NN2	sentence
shrieking	VVG	shriek
who	PNQ	who
had	VHD	have
been	VBN	be
the	AT0	the
into	PRP	into
short	AJ0	short
<SEG>
pretty	AV0	pretty
]	PUR	]
man	NN1	man
,	PUN	,
[	PUL	[
her	PNP	she
ear	NN1	ear
until	CJS	until
's	POS	's
119	CRD	119
<SEG>
Baby	NN1	baby
,	PUN	,
up	AVP	up
the	AT0	the
held	VVD	hold|held
him	PNP	he
before	PRP	before
was	VBD	be
face	VVB	face
crimsoned	VVD	crimson
<SEG>
a	AT0	a
triumphant	AJ0	triumphant
Tilly	NP0	tilly
Slowboy	NP0	Slowboy
and	CJC	and
as	PRP	as
stubborn	AJ0	stubborn
while	CJS	while
;	PUN	;
fact	NN1	fact
<SEG>
with	PRP	with
of	PRF	of
cry	NN1	cry
Ketcher	NP0	Ketcher
,	PUN	,
,	PUN	,
a	AT0	a
"	PUQ	"
melodious	AJ0	melodious
Ketcher	NP0	Ketcher
<SEG>
"	PUQ	"
which	DTQ	which
unknown	AJ0	unknown
sounded	VVD	sound
,	PUN	,
like	PRP	like
---	NN1	---
some	DT0	some
words	NN2	word
adapted	VVN	adapt
<SEG>
popular	AJ0	popular
gambols	VVZ	gambol
performed	VVD	perform
---	NN1	---
to	PRP	to
Sneeze	NN1	sneeze
a	AT0	a
cow-like	AJ0	cow-like
around	AVP	around
some	DT0	some
<SEG>
Innocent	NP0	innocent
He	PNP	he
!	SENT	!
.	SENT	.
that	CJT	that
Hark	VVB	hark
all	DT0	all
"	PUQ	"
's	VBZ	be
unconscious	AJ0	unconscious
<SEG>
,	PUN	,
said	VVD	say|said
sure	AJ0	sure
"	PUQ	"
called	VVN	call|called
.	SENT	.
John	NP0	john
for	PRP	for
,	PUN	,
enough	AV0	enough
<SEG>
the	AT0	the
it	PNP	it
"	PUQ	"
.	SENT	.
's	VBZ	be
at	PRP	at
Open	VVB	open
There	EX0	there
somebody	PNI	somebody
door	NN1	door
<SEG>
could	VM0	could
.	SENT	.
Before	CJS	before
"	PUQ	"
,	PUN	,
reach	VVI	reach
,	PUN	,
it	PNP	it
she	PNP	she
Tilly	NP0	tilly
<SEG>
opened	VVN	open
being	VBG	be
however	AV0	however
without	PRP	without
;	PUN	;
,	PUN	,
from	PRP	from
a	AT0	a
was	VBD	be
it	PNP	it
<SEG>
any	DT0	any
,	PUN	,
latch	NN1	latch
with	PRP	with
a	AT0	a
primitive	AJ0	primitive
that	CJT	that
door	NN1	door
sort	NN1	sort
of	PRF	of
<SEG>
he	PNP	he
a	AT0	a
and	CJC	and
could	VM0	could
lift	VVI	lift
chose	VVD	choose
one	PNI	one
---	AJ0	---
if	CJS	if
good	AJ0	good
<SEG>
,	PUN	,
people	NN0	people
many	DT0	many
choose	VVI	choose
kinds	NN2	kind
did	VDD	do
all	DT0	all
for	PRP	for
of	PRF	of
neighbours	NN2	neighbour
<SEG>
to	TO0	to
a	AT0	a
word	NN1	word
two	CRD	two
have	VHI	have
with	PRP	with
liked	VVD	like|liked
or	CJC	or
the	AT0	the
cheerful	AJ0	cheerful
<SEG>
was	VBD	be
,	PUN	,
great	AJ0	great
he	PNP	he
himself	PNX	himself
though	CJS	though
.	SENT	.
Carrier	NN1	carrier
talker	NN1	talker
no	AT0	no
<SEG>
gave	VVD	give
to	PRP	to
,	PUN	,
Being	VBG	be
a	AT0	a
little	AJ0	little
admission	NN1	admission
,	PUN	,
it	PNP	it
opened	VVN	open
<SEG>
seemed	VVD	seem
to	TO0	to
thoughtful	AJ0	thoughtful
meagre	AJ0	meagre
,	PUN	,
,	PUN	,
dingy-faced	AJ0	dingy-faced
man	NN1	man
who	PNQ	who
,	PUN	,
<SEG>
the	AT0	the
sackcloth	NN1	sackcloth
himself	PNX	himself
covering	VVG	cover|covering
great-coat	NN1	great-coat
from	PRP	from
made	VVN	make
have	VHI	have
a	AT0	a
of	PRF	of
<SEG>
turned	VVD	turn|turned
old	AJ0	old
when	CJS	when
for	PRP	for
;	PUN	;
some	DT0	some
,	PUN	,
to	TO0	to
box	NN1	box
he	PNP	he
<SEG>
door	NN1	door
the	AT0	the
weather	NN1	weather
the	AT0	the
shut	VVI	shut
and	CJC	and
he	PNP	he
,	PUN	,
keep	VVB	keep
out	AVP	out
<SEG>
disclosed	VVD	disclose
the	AT0	the
back	NN1	back
upon	PRP	upon
the	AT0	the
inscription	NN1	inscription
of	PRF	of
garment	NN1	garment
G	ZZ0	g
that	DT0	that
<SEG>
word	NN1	word
.	SENT	.
&	NN1	&
the	AT0	the
large	AJ0	large
in	PRP	in
black	AJ0	black
T	ZZ0	t
capitals	NN2	capital
Also	AV0	also
<SEG>
,	PUN	,
bold	AJ0	bold
John	NP0	john
evening	NN1	evening
in	PRP	in
.	SENT	.
GLASS	NN1	glass
"	PUQ	"
characters	NN2	character
Good	AJ0	good
<SEG>
man	NN1	man
little	AJ0	little
!	SENT	!
the	AT0	the
Good	AJ0	good
evening	NN1	evening
.	SENT	.
"	PUQ	"
"	PUQ	"
said	VVD	say|said
<SEG>
Good	AJ0	good
!	SENT	!
evening	NN1	evening
,	PUN	,
,	PUN	,
Good	AJ0	good
Tilly	NP0	tilly
evening	NN1	evening
!	SENT	!
mum	NN1	mum
<SEG>
Unbeknown	AV0	unbeknown
's	VBZ	be
,	PUN	,
mum	NN1	mum
Baby	NN1	baby
Boxer	NN1	boxer
!	SENT	!
,	PUN	,
How	AVQ	how
?	SENT	?
<SEG>
pretty	AV0	pretty
thriving	AJ0	thriving|thrive
hope	VVB	hope
?	SENT	?
I	PNP	i
All	DT0	all
's	VBZ	be
"	PUQ	"
well	AV0	well
"	PUQ	"
<SEG>
"	PUQ	"
am	VBB	be
.	SENT	.
replied	VVD	reply
I	PNP	i
Dot	NP0	dot
,	PUN	,
Caleb	NP0	caleb
"	PUQ	"
,	PUN	,
<SEG>
child	NN1	child
dear	AJ0	dear
you	PNP	you
look	VVI	look
only	AV0	only
at	PRP	at
,	PUN	,
the	AT0	the
sure	AJ0	sure
need	VM0	need
<SEG>
.	SENT	.
one	CRD	one
for	PRP	for
,	PUN	,
know	VVI	know
And	CJC	and
that	DT0	that
"	PUQ	"
"	PUQ	"
to	TO0	to
<SEG>
at	PRP	at
need	VM0	need
I	PNP	i
sure	AJ0	sure
I	PNP	i
'm	VBB	be
only	AV0	only
for	PRP	for
look	VVI	look
you	PNP	you
<SEG>
.	SENT	.
another	DT0	another
n't	XX0	not
,	PUN	,
look	VVI	look
"	PUQ	"
did	VDD	do
Caleb	NP0	caleb
He	PNP	he
said	VVD	say|said
<SEG>
had	VHD	have
and	CJC	and
at	PRP	at
,	PUN	,
her	PNP	she
though	AV0	though
a	AT0	a
he	PNP	he
wandering	AJ0	wandering|wander
;	PUN	;
<SEG>
to	TO0	to
thoughtful	AJ0	thoughtful
always	AV0	always
be	VBI	be
eye	NN1	eye
which	DTQ	which
itself	PNX	itself
projecting	VVG	project|projecting
,	PUN	,
seemed	VVD	seem
<SEG>
and	CJC	and
no	AT0	no
into	PRP	into
other	AJ0	other
,	PUN	,
time	NN1	time
matter	NN1	matter
place	NN1	place
some	DT0	some
what	DTQ	what
<SEG>
a	AT0	a
apply	VVI	apply
description	NN1	description
he	PNP	he
equally	AV0	equally
which	DTQ	which
;	PUN	;
said	VVD	say|said
will	VM0	will
to	PRP	to
<SEG>
at	PRP	at
his	DPS	he
John	NP0	john
.	SENT	.
"	PUQ	"
another	DT0	another
for	PRP	for
Or	CJC	or
,	PUN	,
voice	NN1	voice
<SEG>
said	VVD	say|said
.	SENT	.
Caleb	NP0	caleb
as	CJS	as
Or	CJC	or
,	PUN	,
"	PUQ	"
"	PUQ	"
Tilly	NP0	tilly
at	PRP	at
<SEG>
Boxer	NN1	boxer
certainly	AV0	certainly
goes	VVZ	go
.	SENT	.
Or	CJC	or
at	PRP	at
far	AV0	far
that	DT0	that
.	SENT	.
as	CJS	as
<SEG>
?	SENT	?
asked	VVD	ask
just	AV0	just
now	AV0	now
"	PUQ	"
"	PUQ	"
Caleb	NP0	caleb
"	PUQ	"
,	PUN	,
Busy	VVB	busy
<SEG>
.	SENT	.
the	AT0	the
Why	AVQ	why
pretty	AV0	pretty
well	AV0	well
,	PUN	,
,	PUN	,
"	PUQ	"
John	NP0	john
Carrier	NN1	carrier
<SEG>
"	PUQ	"
distraught	AJ0	distraught
,	PUN	,
the	AT0	the
returned	VVD	return
he	PNP	he
with	PRP	with
of	PRF	of
,	PUN	,
air	NN1	air
<SEG>
was	VBD	be
casting	VVG	cast|casting
who	PNQ	who
Philosopher	NN1	philosopher
's	POS	's
about	AVP	about
the	AT0	the
man	NN1	man
a	AT0	a
for	PRP	for
<SEG>
120	CRD	120
at	PRP	at
"	PUQ	"
least	AV0	least
[	PUL	[
stone	NN1	stone
Pretty	AV0	pretty
]	PUR	]
.	SENT	.
,	PUN	,
<SEG>
rather	AV0	rather
so	AV0	so
Noah	NP0	noah
run	NN1	run
There	EX0	there
on	PRP	on
a	AT0	a
much	AV0	much
.	SENT	.
's	VBZ	be
<SEG>
could	VM0	could
present	NN1	present
have	VHI	have
.	SENT	.
I	PNP	i
's	POS	's
to	TO0	to
Arks	NN2	ark
wished	VVN	wish
at	PRP	at
<SEG>
the	AT0	the
see	VVI	see
Family	NN1	family
do	VDB	do
n't	XX0	not
improve	VVI	improve
I	PNP	i
on	PRP	on
,	PUN	,
but	CJC	but
<SEG>
at	PRP	at
the	AT0	the
how	AVQ	how
to	TO0	to
done	VDN	do
it	PNP	it
's	VBZ	be
price	NN1	price
be	VBI	be
.	SENT	.
<SEG>
would	VM0	would
satisfaction	NN1	satisfaction
a	AT0	a
to	TO0	to
mind	NN1	mind
to	PRP	to
be	VBI	be
one	PNI	one
It	PNP	it
's	POS	's
<SEG>
,	PUN	,
clearer	AJC	clear
Shems	NN2	Shems
it	PNP	it
and	CJC	and
was	VBD	be
Hams	NN2	ham
make	VVI	make
and	CJC	and
which	DTQ	which
<SEG>
was	VBD	be
scale	NN1	scale
that	DT0	that
n't	XX0	not
a	AT0	a
which	DTQ	which
on	PRP	on
Wives	NN2	wife
Flies	NN2	fly
.	SENT	.
<SEG>
with	PRP	with
,	PUN	,
compared	VVN	compare
as	CJS	as
,	PUN	,
you	PNP	you
elephants	NN2	elephant
know	VVB	know
,	PUN	,
neither	AV0	neither
<SEG>
got	VVN	get
in	PRP	in
!	SENT	!
Have	VHB	have
,	PUN	,
you	PNP	you
Ah	ITJ	ah
well	AV0	well
anything	PNI	anything
!	SENT	!
<SEG>
line	NN1	line
me	PNP	i
"	PUQ	"
the	AT0	the
parcel	NN1	parcel
,	PUN	,
for	PRP	for
?	SENT	?
John	NP0	john
The	AT0	the
<SEG>
a	AT0	a
pocket	NN1	pocket
coat	NN1	coat
Carrier	NN1	carrier
of	PRF	of
hand	NN1	hand
the	AT0	the
into	PRP	into
put	VVD	put
his	DPS	he
<SEG>
carefully	AV0	carefully
he	PNP	he
taken	VVN	take|taken
and	CJC	and
had	VHD	have
,	PUN	,
brought	VVD	bring
out	AVP	out
;	PUN	;
off	AVP	off
<SEG>
preserved	VVN	preserve
paper	NN1	paper
a	AT0	a
tiny	AJ0	tiny
flower-pot	NN1	flower-pot
and	CJC	and
in	PRP	in
.	SENT	.
moss	NN1	moss
,	PUN	,
<SEG>
,	PUN	,
"	PUQ	"
"	PUQ	"
!	SENT	!
said	VVD	say|said
he	PNP	he
is	VBZ	be
adjusting	VVG	adjust
There	AV0	there
it	PNP	it
<SEG>
it	PNP	it
much	DT0	much
.	SENT	.
great	AJ0	great
Not	XX0	not
with	PRP	with
so	AV0	so
as	CJS	as
"	PUQ	"
care	NN1	care
<SEG>
a	AT0	a
damaged	VVN	damage|damaged
Full	AJ0	full
Caleb	NP0	caleb
!	SENT	!
of	PRF	of
.	SENT	.
"	PUQ	"
buds	NN2	bud
leaf	NN1	leaf
<SEG>
dull	AJ0	dull
brightened	VVD	brighten
eye	NN1	eye
as	CJS	as
's	POS	's
,	PUN	,
it	PNP	it
he	PNP	he
and	CJC	and
took	VVD	take
<SEG>
Caleb	NP0	caleb
,	PUN	,
"	PUQ	"
"	PUQ	"
Dear	ITJ	dear
.	SENT	.
him	PNP	he
,	PUN	,
said	VVD	say|said
thanked	VVD	thank
<SEG>
the	AT0	the
.	SENT	.
Very	AV0	very
.	SENT	.
this	DT0	this
Carrier	NN1	carrier
season	NN1	season
"	PUQ	"
dear	AJ0	dear
at	PRP	at
<SEG>
cheap	AJ0	cheap
would	VM0	would
that	DT0	that
.	SENT	.
mind	VVB	mind
It	PNP	it
be	VBI	be
"	PUQ	"
"	PUQ	"
Never	AV0	never
<SEG>
it	PNP	it
"	PUQ	"
cost	VVD	cost
what	DTQ	what
returned	VVD	return
,	PUN	,
me	PNP	i
,	PUN	,
to	PRP	to
ever	AV0	ever
<SEG>
.	SENT	.
Anything	PNI	anything
else	AV0	else
the	AT0	the
?	SENT	?
little	AJ0	little
John	NP0	john
man	NN1	man
,	PUN	,
"	PUQ	"
<SEG>
replied	VVD	reply
,	PUN	,
Carrier	NN1	carrier
"	PUQ	"
"	PUQ	"
"	PUQ	"
box	NN1	box
the	AT0	the
A	AT0	a
small	AJ0	small
<SEG>
are	VBB	be
Here	AV0	here
!	SENT	!
.	SENT	.
"	PUQ	"
For	PRP	for
"	PUQ	"
you	PNP	you
'	POS	'
"	PUQ	"
<SEG>
,	PUN	,
the	AT0	the
little	AJ0	little
said	VVD	say|said
"	PUQ	"
Caleb	NP0	caleb
'	PUQ	'
man	NN1	man
,	PUN	,
Plummer	NP0	plummer
<SEG>
'	PUQ	'
.	SENT	.
the	AT0	the
direction	NN1	direction
"	PUQ	"
.	SENT	.
With	PRP	with
spelling	VVG	spell|spelling
out	AVP	out
Cash	NN1	cash
<SEG>
n't	XX0	not
Cash	NN1	cash
think	VVI	think
?	SENT	?
,	PUN	,
'	PUQ	'
I	PNP	i
do	VDB	do
John	NP0	john
With	PRP	with
<SEG>
's	VBZ	be
.	SENT	.
"	PUQ	"
"	PUQ	"
for	PRP	for
,	PUN	,
Care	NN1	care
me	PNP	i
it	PNP	it
With	PRP	with
<SEG>
shoulder	NN1	shoulder
his	DPS	he
"	PUQ	"
over	AVP	over
.	SENT	.
looking	VVG	look|looking
Carrier	NN1	carrier
returned	VVD	return
,	PUN	,
the	AT0	the
<SEG>
"	PUQ	"
?	SENT	?
cash	NN1	cash
you	PNP	you
do	VDB	do
make	VVI	make
"	PUQ	"
Where	AVQ	where
out	AVP	out
"	PUQ	"
<SEG>
!	SENT	!
To	TO0	to
Oh	ITJ	oh
Caleb	NP0	caleb
sure	AJ0	sure
.	SENT	.
said	VVD	say|said
"	PUQ	"
!	SENT	!
be	VBI	be
<SEG>
all	AV0	all
With	PRP	with
right	AJ0	right
.	SENT	.
"	PUQ	"
!	SENT	!
It	PNP	it
's	VBZ	be
care	NN1	care
Yes	ITJ	yes
<SEG>
.	SENT	.
's	VBZ	be
It	PNP	it
mine	PNP	mine
have	VHI	have
;	PUN	;
,	PUN	,
yes	ITJ	yes
that	DT0	that
might	VM0	might
<SEG>
indeed	AV0	indeed
with	PRP	with
cash	NN1	cash
,	PUN	,
if	CJS	if
my	DPS	i
dear	AJ0	dear
Boy	NN1	boy
been	VBN	be
,	PUN	,
<SEG>
had	VHD	have
in	PRP	in
.	SENT	.
lived	VVN	live
South	NP0	south
Americas	NP0	americas
the	AT0	the
John	NP0	john
,	PUN	,
Golden	AJ0	golden
<SEG>
like	PRP	like
n't	XX0	not
;	PUN	;
did	VDD	do
loved	VVD	love|loved
him	PNP	he
son	NN1	son
a	AT0	a
you	PNP	you
You	PNP	you
<SEG>
.	SENT	.
You	PNP	you
say	VVI	say
I	PNP	i
know	VVB	know
need	VM0	need
you	PNP	you
?	SENT	?
n't	XX0	not
did	VDD	do
<SEG>
With	PRP	with
of	PRF	of
Caleb	NP0	caleb
course	NN1	course
,	PUN	,
.	SENT	.
care	NN1	care
Plummer	NP0	plummer
.	SENT	.
'	PUQ	'
<SEG>
's	VBZ	be
it	PNP	it
,	PUN	,
Yes	ITJ	yes
yes	ITJ	yes
,	PUN	,
all	AV0	all
'	PUQ	'
.	SENT	.
right	AJ0	right
<SEG>
box	NN1	box
It	PNP	it
dolls	NN2	doll
eyes	NN2	eye
'	POS	'
for	PRP	for
's	VBZ	be
a	AT0	a
of	PRF	of
.	SENT	.
<SEG>
'	POS	'
I	PNP	i
was	VBD	be
my	DPS	i
work	NN1	work
.	SENT	.
her	DPS	she
it	PNP	it
daughters	NN2	daughter
wish	VVB	wish
<SEG>
"	PUQ	"
in	PRP	in
box	NN1	box
,	PUN	,
own	DT0	own
a	AT0	a
John	NP0	john
sight	NN1	sight
"	PUQ	"
.	SENT	.
<SEG>
or	CJC	or
wish	VVB	wish
it	PNP	it
be	VBI	be
was	VBD	be
I	PNP	i
,	PUN	,
could	VM0	could
!	SENT	!
"	PUQ	"
<SEG>
said	VVD	say|said
"	PUQ	"
cried	VVD	cry
the	AT0	the
Thankee	NN1	thankee
the	AT0	the
Carrier	NN1	carrier
"	PUQ	"
,	PUN	,
.	SENT	.
<SEG>
man	NN1	man
"	PUQ	"
hearty	AJ0	hearty
.	SENT	.
little	AJ0	little
speak	VVB	speak
.	SENT	.
very	AV0	very
To	TO0	to
You	PNP	you
<SEG>
---	AJ0	---
that	CJT	that
should	VM0	should
and	CJC	and
she	PNP	she
Dolls	NN2	doll
think	VVI	think
the	AT0	the
see	VVI	see
never	AV0	never
<SEG>
so	AV0	so
them	PNP	they
staring	NN1	stare|staring
her	PNP	she
bold	AJ0	bold
all	DT0	all
,	PUN	,
,	PUN	,
at	PRP	at
a	AT0	a
<SEG>
where	AVQ	where
it	PNP	it
's	VBZ	be
!	SENT	!
cuts	VVZ	cut
What	DTQ	what
That	DT0	that
day	NN1	day
.	SENT	.
long	AV0	long
<SEG>
the	AT0	the
's	VBZ	be
John	NP0	john
,	PUN	,
?	SENT	?
]	PUR	]
"	PUQ	"
121	CRD	121
[	PUL	[
damage	NN1	damage
<SEG>
John	NP0	john
'll	VM0	will
,	PUN	,
"	PUQ	"
said	VVD	say|said
,	PUN	,
damage	VVI	damage
I	PNP	i
you	PNP	you
"	PUQ	"
<SEG>
you	PNP	you
inquire	VVB	inquire
?	SENT	?
Dot	NN1	dot
if	CJS	if
near	AV0	near
!	SENT	!
"	PUQ	"
Very	AV0	very
.	SENT	.
<SEG>
say	VVI	say
!	SENT	!
's	VBZ	be
Well	AV0	well
"	PUQ	"
like	PRP	like
it	PNP	it
to	TO0	to
"	PUQ	"
you	PNP	you
<SEG>
the	AT0	the
"	PUQ	"
so	AV0	so
,	PUN	,
.	SENT	.
It	PNP	it
"	PUQ	"
little	AJ0	little
man	NN1	man
observed	VVD	observe
<SEG>
Let	VVB	let
I	PNP	i
way	NN1	way
.	SENT	.
see	VVI	see
your	DPS	you
kind	NN1	kind
me	PNP	i
's	VBZ	be
.	SENT	.
<SEG>
.	SENT	.
that	DT0	that
I	PNP	i
"	PUQ	"
all	DT0	all
think	VVB	think
think	VVB	think
"	PUQ	"
's	VBZ	be
not	XX0	not
<SEG>
Carrier	NN1	carrier
the	AT0	the
"	PUQ	"
.	SENT	.
,	PUN	,
"	PUQ	"
again	AV0	again
.	SENT	.
said	VVD	say|said
Try	VVB	try
<SEG>
eh	ITJ	eh
?	SENT	?
Something	PNI	something
"	PUQ	"
,	PUN	,
for	PRP	for
"	PUQ	"
Governor	NN1	governor
"	PUQ	"
our	DPS	we
<SEG>
after	PRP	after
little	AJ0	little
while	NN1	while
pondering	VVG	ponder
.	SENT	.
said	VVD	say|said
a	AT0	a
To	TO0	to
Caleb	NP0	caleb
"	PUQ	"
<SEG>
's	VBZ	be
That	DT0	that
for	PRP	for
;	PUN	;
what	DTQ	what
be	VBI	be
sure	AJ0	sure
I	PNP	i
.	SENT	.
came	VVD	come
<SEG>
but	CJC	but
so	AV0	so
Arks	NN2	ark
running	VVG	run|running
head	NN1	head
them	PNP	they
my	DPS	i
and	CJC	and
on	PRP	on
's	VBZ	be
<SEG>
,	PUN	,
been	VBN	be
has	VHZ	have
here	AV0	here
!	SENT	!
n't	XX0	not
has	VHZ	have
he	PNP	he
things	NN2	thing
He	PNP	he
<SEG>
"	PUQ	"
the	AT0	the
he	PNP	he
"	PUQ	"
Not	XX0	not
,	PUN	,
?	SENT	?
returned	VVD	return
"	PUQ	"
Carrier	NN1	carrier
<SEG>
.	SENT	.
too	AV0	too
He	PNP	he
,	PUN	,
's	VBZ	be
"	PUQ	"
"	PUQ	"
busy	AJ0	busy
courting	VVG	court
.	SENT	.
<SEG>
said	VVD	say|said
"	PUQ	"
He	PNP	he
"	PUQ	"
's	VBZ	be
,	PUN	,
coming	VVG	come|coming
though	AV0	though
round	AVP	round
,	PUN	,
<SEG>
me	PNP	i
"	PUQ	"
to	TO0	to
Caleb	NP0	caleb
he	PNP	he
for	CJS	for
on	PRP	on
told	VVD	tell|told
;	PUN	;
keep	VVI	keep
<SEG>
road	NN1	road
near	AJ0	near
home	NN1	home
,	PUN	,
going	VVG	go|going
side	NN1	side
of	PRF	of
the	AT0	the
the	AT0	the
and	CJC	and
<SEG>
'd	VM0	would
one	CRD	one
it	PNP	it
take	VVI	take
up	AVP	up
was	VBD	be
he	PNP	he
ten	CRD	ten
me	PNP	i
to	PRP	to
<SEG>
.	SENT	.
better	AV0	well
had	VHD	have
.	SENT	.
go	VVI	go
I	PNP	i
---	AJ0	---
,	PUN	,
You	PNP	you
by-the-bye	NN1	by-the-bye
<SEG>
to	TO0	to
pinch	VVI	pinch
let	VVI	let
have	VHI	have
could	VM0	could
n't	XX0	not
goodness	NN1	goodness
Boxer	NP0	boxer
me	PNP	i
the	AT0	the
<SEG>
,	PUN	,
mum	NN1	mum
's	POS	's
,	PUN	,
tail	NN1	tail
half	DT0	half
,	PUN	,
for	PRP	for
moment	NN1	moment
a	AT0	a
<SEG>
"	PUQ	"
could	VM0	could
,	PUN	,
?	SENT	?
Caleb	NP0	caleb
what	DTQ	what
"	PUQ	"
you	PNP	you
,	PUN	,
Why	AVQ	why
<SEG>
Oh	ITJ	oh
a	AT0	a
!	SENT	!
mind	NN1	mind
never	AV0	never
,	PUN	,
"	PUQ	"
"	PUQ	"
,	PUN	,
question	NN1	question
<SEG>
mum	NN1	mum
!	SENT	!
man	NN1	man
the	AT0	the
He	PNP	he
.	SENT	.
little	AJ0	little
said	VVD	say|said
"	PUQ	"
"	PUQ	"
<SEG>
's	VBZ	be
a	AT0	a
might	VM0	might
perhaps	AV0	perhaps
There	EX0	there
,	PUN	,
like	VVI	like
.	SENT	.
it	PNP	it
n't	XX0	not
<SEG>
small	AJ0	small
for	PRP	for
;	PUN	;
order	NN1	order
come	VVN	come
barking	VVG	bark
and	CJC	and
in	AVP	in
dogs	NN2	dog
just	AV0	just
<SEG>
close	AJ0	close
as	AV0	as
should	VM0	should
to	TO0	to
Natur	NP0	Natur
go	VVI	go
wish	VVI	wish
'	POS	'
to	PRP	to
I	PNP	i
<SEG>
all	DT0	all
I	PNP	i
's	VBZ	be
for	PRP	for
.	SENT	.
sixpence	NN0	sixpence
as	CJS	as
That	DT0	that
could	VM0	could
.	SENT	.
<SEG>
Never	AV0	never
,	PUN	,
that	DT0	that
opportunely	AV0	opportunely
happened	VVD	happen
mind	NN1	mind
"	PUQ	"
.	SENT	.
It	PNP	it
mum	NN1	mum
<SEG>
the	AT0	the
to	TO0	to
without	PRP	without
,	PUN	,
began	VVD	begin
proposed	AJ0	proposed|propose
receiving	VVG	receive|receiving
,	PUN	,
Boxer	NN1	boxer
stimulus	NN1	stimulus
<SEG>
bark	VVI	bark
But	CJC	but
,	PUN	,
with	PRP	with
zeal	NN1	zeal
great	AJ0	great
implied	VVD	imply
as	CJS	as
this	DT0	this
.	SENT	.
<SEG>
Caleb	NP0	caleb
,	PUN	,
the	AT0	the
postponing	VVG	postpon
some	DT0	some
new	AJ0	new
,	PUN	,
approach	NN1	approach
of	PRF	of
visitor	NN1	visitor
<SEG>
from	PRP	from
season	NN1	season
to	PRP	to
the	AT0	the
more	AV0	more
his	DPS	he
a	AT0	a
life	NN1	life
convenient	AJ0	convenient
study	NN1	study
<SEG>
round	AJ0	round
box	NN1	box
,	PUN	,
and	CJC	and
the	AT0	the
shouldered	VVD	shoulder
,	PUN	,
a	AT0	a
took	VVD	take
hurried	AJ0	hurried|hurry
<SEG>
,	PUN	,
He	PNP	he
might	VM0	might
leave	NN1	leave
trouble	NN1	trouble
himself	PNX	himself
.	SENT	.
have	VHI	have
spared	VVN	spare
the	AT0	the
<SEG>
upon	PRP	upon
met	VVD	meet
the	AT0	the
visitor	NN1	visitor
he	PNP	he
threshold	NN1	threshold
.	SENT	.
for	CJS	for
"	PUQ	"
the	AT0	the
<SEG>
Wait	VVB	wait
are	VBB	be
,	PUN	,
Oh	ITJ	oh
?	SENT	?
You	PNP	you
you	PNP	you
!	SENT	!
here	AV0	here
are	VBB	be
<SEG>
.	SENT	.
bit	NN1	bit
.	SENT	.
John	NP0	john
I	PNP	i
a	AT0	a
home	AV0	home
'll	VM0	will
you	PNP	you
take	VVI	take
<SEG>
you	PNP	you
service	NN1	service
to	PRP	to
my	DPS	i
my	DPS	i
Peerybingle	NP0	peerybingle
More	DT0	more
.	SENT	.
