éternel	ADJ	éternel
Ellen	NAM	ellen
Après	ADV	après
en	PRP	en
rencontrer	VER:infi	rencontrer
plainte	VER:pper	plaindre
ne	ADV	ne
sa	DET:POS	son
de	PRP	de
riant	VER:ppre	rire
ne	ADV	ne
?	SENT	?
.	SENT	.
qu'	KON	que
n'	ADV	ne
mon	DET:POS	mon
préoccupe	VER:pres	préoccuper
servir	VER:infi	servir
de	PRP	de
-tu	PRO:PER	tu
Marmouset	NAM	marmouset
--	PUN	--
se	PRO:PER	se
Bon	ADJ	bon
--	PUN	--
peut	VER:pres	pouvoir
toi	PRO:PER	toi
qui	PRO:REL	qui
un	DET:ART	un
me	PRO:PER	me
qu'	PRO:REL	que
n'	ADV	ne
?	SENT	?
nécessaire	ADJ	nécessaire
aux	PRP:det	au
Milon	NAM	milon
je	PRO:PER	je
bien	ADV	bien
,	PUN	,
eux	PRO:PER	eux
Ah	INT	ah
met	VER:pres	mettre
est	VER:pres	être
,	PUN	,
Milon	NAM	milon
en	PRP	en
.	SENT	.
est	VER:pres	être
probable	ADJ	probable
Il	PRO:PER	il
Anglais	NAM	anglais
<EOS>	<EOS>	<EOS>
toi	PRO:PER	toi
?	SENT	?
encore	ADV	encore
--	PUN	--
-tu	PRO:PER	tu
s'	PRO:PER	se
Où	PRO:REL	où
.	SENT	.
que	KON	que
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
te	PRO:PER	te
,	PUN	,
vas	VER:pres	aller
qu'	PRO:REL	que
m'	PRO:PER	me
police	NOM	police
les	DET:ART	le
à	PRP	à
?	SENT	?
ces	PRO:DEM	ce
Tu	PRO:PER	tu
,	PUN	,
forcer	VER:infi	forcer
France	NAM	france
en	PRP	en
pour	PRP	pour
--	PUN	--
expliquerai	VER:futu	expliquer
pas	ADV	pas
<EOS>	<EOS>	<EOS>
prouver	VER:infi	prouver
doute	NOM	doute
me	PRO:PER	me
,	PUN	,
miss	NOM	miss
<EOS>	<EOS>	<EOS>
--	PUN	--
et	KON	et
débarrassée	VER:pper	débarrasser
trouvé	VER:pper	trouver
--	PUN	--
Préfecture	NOM	préfecture
raisonnement	NOM	raisonnement
songe	VER:pres	songer
et	KON	et
--	PUN	--
Or	NOM	or
nous	PRO:PER	nous
protection	NOM	protection
nous	PRO:PER	nous
,	PUN	,
d'	PRP	de
ai	VER:pres	avoir
Ellen	NAM	ellen
se	PRO:PER	se
aux	PRP:det	au
première	NUM	premier
fabriquer	VER:infi	fabriquer
?	SENT	?
police	NOM	police
prendrais	VER:cond	prendre
ces	PRO:DEM	ce
.	SENT	.
où	PRO:REL	où
part	NOM	part
Il	PRO:PER	il
attentif	ADJ	attentif
par	PRP	par
hommes	NOM	homme
fit	VER:simp	faire
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
,	PUN	,
avec	PRP	avec
!	SENT	!
.	SENT	.
?	SENT	?
de	PRP	de
volé	VER:pper	voler
qui	PRO:REL	qui
adressent	VER:pres	adresser
,	PUN	,
--	PUN	--
gens	NOM	gens
,	PUN	,
Londres	NAM	londres
,	PUN	,
sans	PRP	sans
deux	NUM	deux
a	VER:pres	avoir
--	PUN	--
Tu	PRO:PER	tu
Donc	ADV	donc
as	VER:pres	avoir
français	ADJ	français
et	KON	et
,	PUN	,
part	NOM	part
que	PRO:REL	que
Préfecture	NOM	préfecture
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
dit-il	NOM	dit-il
s'	PRO:PER	se
--	PUN	--
voit-elle	VER:pres	voit-elle
...	PUN	...
Rocambole	NOM	rocambole
n'	ADV	ne
--	PUN	--
Certainement	ADV	certainement
est	VER:pres	être
pu	VER:pper	pouvoir
regarda	VER:simp	regarder
gardiens	NOM	gardien
.	SENT	.
.	SENT	.
rentré	VER:pper	rentrer
,	PUN	,
et	KON	et
haute	ADJ	haut
Rocambole	NOM	rocambole
certitude	NOM	certitude
--	PUN	--
Comprends	VER:pres	comprendre
chez	PRP	chez
Mais	KON	mais
la	PRO:PER	la
l'	PRO:PER	la|le
ses	DET:POS	son
Limousin	NAM	limousin
argent	NOM	argent
Rocambole	NOM	rocambole
Rocambole	NOM	rocambole
deviens	VER:pres	devenir
cent	NUM	cent
!	SENT	!
fait	VER:pper	faire
.	SENT	.
prit	VER:simp	prendre
les	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
Parce	KON	parce
<SEG>
porte	NOM	porte
colosse	NOM	colosse
.	SENT	.
,	PUN	,
de	PRP	de
--	PUN	--
certaines	PRO:IND	certain
.	SENT	.
<EOS>	<EOS>	<EOS>
Londres	NAM	londres
Non	ADV	non
peu	ADV	peu
--	PUN	--
fenêtre	NOM	fenêtre
est	VER:pres	être
,	PUN	,
rire	VER:infi	rire
coloré	VER:pper	colorer
?	SENT	?
,	PUN	,
en	PRP	en
ouverte	ADJ	ouvert
la	DET:ART	le
Rocambole	NOM	rocambole
d'	PRP	de
lui	PRO:PER	lui
le	DET:ART	le
--	PUN	--
,	PUN	,
ces	PRO:DEM	ce
c'	PRO:DEM	ce
pour	KON	pour
reconnais	VER:pres	reconnaître
demanda-t-il	NOM	demanda-t-il
son	DET:POS	son
différentes	ADJ	différent
commandité	VER:pper	commanditer
?	SENT	?
de	PRP	de
pantalon	NOM	pantalon
Maintenant	ADV	maintenant
étais	VER:impf	être
on	PRO:PER	on
vieillard	NOM	vieillard
jours	NOM	jour
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
une	DET:ART	un
qu'	ADV	qu'
la	DET:ART	le
.	SENT	.
constructions	NOM	construction
sa	DET:POS	son
Milon	NAM	milon
descendu	VER:pper	descendre
disparaissait	VER:impf	disparaître
l'	DET:ART	le
été	VER:pper	être
<EOS>	<EOS>	<EOS>
Et	KON	et
.	SENT	.
--	PUN	--
--	PUN	--
aurait	VER:cond	avoir
mylord	NOM	mylord
il	PRO:PER	il
se	PRO:PER	se
,	PUN	,
Marmouset	NAM	marmouset
152	NUM	@card@
C'	PRO:DEM	ce
pu	VER:pper	pouvoir
Ah	INT	ah
viens	VER:pres	venir
.	SENT	.
clef	NOM	clef
,	PUN	,
,	PUN	,
.	SENT	.
à	PRP	à
regarda	VER:simp	regarder
un	DET:ART	un
,	PUN	,
,	PUN	,
à	PRP	à
à	PRP	à
doucement	ADV	doucement
c'	PRO:DEM	ce
heure	NOM	heure
une	DET:ART	un
énormes	ADJ	énorme
introduisit	VER:simp	introduire
une	DET:ART	un
tout	ADV	tout
et	KON	et
quand	KON	quand
donnait	VER:impf	donner
D'	PRP	de
,	PUN	,
lui	PRO:PER	lui
je	PRO:PER	je
,	PUN	,
est	VER:pres	être
d'	PRP	de
,	PUN	,
être	VER:infi	être
--	PUN	--
personnage	NOM	personnage
nouveau	ADJ	nouveau
d'	PRP	de
,	PUN	,
-vous	PRO:PER	vous
menuisiers	NOM	menuisier
C'	PRO:DEM	ce
,	PUN	,
mes	DET:POS	mon
Nul	ADJ	nul
se	PRO:PER	se
faisait	VER:impf	faire
et	KON	et
faisons	VER:pres	faire
porte	VER:pres	porter
Milon	NAM	milon
vu	VER:pper	voir
stupéfait	VER:pper	stupéfaire
--	PUN	--
anglaise	ADJ	anglais
.	SENT	.
qui	PRO:REL	qui
pierre	NOM	pierre
savoir	VER:infi	savoir
visage	NOM	visage
penses	VER:pres	penser
leur	DET:POS	leur
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
toujours	ADV	toujours
était	VER:impf	être
dépendra	VER:futu	dépendre
,	PUN	,
quelle	PRO:REL	quel
grands	ADJ	grand
son	DET:POS	son
poursuivit	VER:simp	poursuivre
samedi	NOM	samedi
ouvrit	VER:simp	ouvrir
,	PUN	,
Angleterre	NAM	angleterre
moi	PRO:PER	moi
Montre	NAM	montre
<EOS>	<EOS>	<EOS>
maison	NOM	maison
caisse	NOM	caisse
un	DET:ART	un
--	PUN	--
ne	ADV	ne
l'	DET:ART	le
ses	DET:POS	son
,	PUN	,
l'	DET:ART	le
une	DET:ART	un
n'	ADV	ne
,	PUN	,
y	PRO:PER	y
il	PRO:PER	il
de	PRP	de
arrêtait	VER:impf	arrêter
moâ	NOM	moâ
,	PUN	,
tu	PRO:PER	tu
,	PUN	,
,	PUN	,
des	PRP:det	du
l'	PRO:PER	la|le
large	ADJ	large
Oh	INT	oh
ordres	NOM	ordre
un	DET:ART	un
il	PRO:PER	il
vous	PRO:PER	vous
et	KON	et
caisse	NOM	caisse
Mais	KON	mais
Milon	NAM	milon
si	KON	si
saurais	VER:cond	savoir
,	PUN	,
avec	PRP	avec
quoi	PRO:REL	quoi
avait	VER:impf	avoir
toi	PRO:PER	toi
l'	PRO:PER	la|le
le	DET:ART	le
péniblement	ADV	péniblement
,	PUN	,
marcher	VER:infi	marcher
placard	NOM	placard
D'	PRP	de
est	VER:pres	être
mission	NOM	mission
à	PRP	à
au	PRP:det	au
qu'	KON	que
Et	KON	et
le	DET:ART	le
choisi	VER:pper	choisir
ouvriers	NOM	ouvrier
maître	NOM	maître
me	PRO:PER	me
,	PUN	,
le	PRO:PER	le
de	PRP	de
ce	PRO:DEM	ce
.	SENT	.
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
Seulement	ADV	seulement
de	PRP	de
était	VER:impf	être
°	NOM	°
fit	VER:simp	faire
affaire	NOM	affaire
métier	NOM	métier
mille	NOM	mille
Il	PRO:PER	il
.	SENT	.
bleu	ADJ	bleu
Marignan	NAM	marignan
en	PRO:PER	en
ce	PRO:DEM	ce
Or	NOM	or
un	DET:ART	un
le	DET:ART	le
d'	PRP	de
séjour	NOM	séjour
parfait	ADJ	parfait
--	PUN	--
<EOS>	<EOS>	<EOS>
.	SENT	.
Champs-Élysées	NAM	champs-élysées
des	PRP:det	du
,	PUN	,
Milon	NAM	milon
--	PUN	--
et	KON	et
précisément	ADV	précisément
dans	PRP	dans
pas	ADV	pas
peine	NOM	peine
j'	PRO:PER	je
que	KON	que
mystérieux	ADJ	mystérieux
<EOS>	<EOS>	<EOS>
pair	NOM	pair
car	KON	car
.	SENT	.
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
maîtresse	NOM	maîtresse
<EOS>	<EOS>	<EOS>
--	PUN	--
.	SENT	.
moâ	NOM	moâ
déguiser	VER:infi	déguiser
pour	PRP	pour
,	PUN	,
habit	NOM	habit
qui	PRO:REL	qui
une	DET:ART	un
or	NOM	or
avant	PRP	avant
tailleurs	NOM	tailleur
face	NOM	face
.	SENT	.
diable	NOM	diable
.	SENT	.
,	PUN	,
favoris	NOM	favori
d'	PRP	de
.	SENT	.
tirer	VER:infi	tirer
sonnait	VER:impf	sonner
samedi	NOM	samedi
un	DET:ART	un
mon	DET:POS	mon
?	SENT	?
de	PRP	de
Et	KON	et
juste	ADJ	juste
envoyât	VER:subi	envoyer
aurait	VER:cond	avoir
beaucoup	ADV	beaucoup
faisant	VER:ppre	faire
Milon	NAM	milon
.	SENT	.
,	PUN	,
couvreurs	NOM	couvreur
à	PRP	à
ce	PRO:DEM	ce
Milon	NAM	milon
encore	ADV	encore
,	PUN	,
vol	NOM	vol
Alors	ADV	alors
volé	VER:pper	voler
,	PUN	,
,	PUN	,
la	DET:ART	le
du	PRP:det	du
autre	ADJ	autre
grande	ADJ	grand
--	PUN	--
attends	VER:pres	attendre
leva	VER:simp	lever
Je	PRO:PER	je
ne	ADV	ne
était	VER:impf	être
--	PUN	--
,	PUN	,
d'	PRP	de
,	PUN	,
,	PUN	,
,	PUN	,
porte	NOM	porte
<EOS>	<EOS>	<EOS>
habitait	VER:impf	habiter
le	DET:ART	le
,	PUN	,
relâche	NOM	relâche
<EOS>	<EOS>	<EOS>
servante	NOM	servante
on	PRO:PER	on
bureau	NOM	bureau
riant	VER:ppre	rire
hôtel	NOM	hôtel
croisaient	VER:impf	croiser
mois	NOM	moi|mois
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
sur	PRP	sur
arrêta	VER:simp	arrêter
se	PRO:PER	se
Milon	NAM	milon
et	KON	et
heure	NOM	heure
le	DET:ART	le
de	PRP	de
du	PRP:det	du
les	DET:ART	le
et	KON	et
Milon	NAM	milon
qu'	KON	que
sa	DET:POS	son
-tu	PRO:PER	tu
diable	NOM	diable
singulier	ADJ	singulier
!	SENT	!
.	SENT	.
était	VER:impf	être
il	PRO:PER	il
de	PRP	de
et	KON	et
bâtiment	NOM	bâtiment
ordinaire	ADJ	ordinaire
ne	ADV	ne
expression	NOM	expression
-ce	PRO:DEM	ce
prendre	VER:infi	prendre
-là	ADV	là
pas	ADV	pas
animation	NOM	animation
honneur	NOM	honneur
c'	PRO:DEM	ce
d'	PRP	de
selon	PRP	selon
,	PUN	,
compagnons	NOM	compagnon
!	SENT	!
toujours	ADV	toujours
fortune	NOM	fortune
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
,	PUN	,
--	PUN	--
un	DET:ART	un
canne	NOM	canne
l'	DET:ART	le
rentre	VER:pres	rentrer
et	KON	et
de	PRP	de
grimer	VER:infi	grimer
Cela	PRO:DEM	cela
,	PUN	,
porte	NOM	porte
faux-col	NOM	faux-col
Maître	NOM	maître
dire	VER:infi	dire
vint	VER:simp	venir
me	PRO:PER	me
une	DET:ART	un
en	PRP	en
charpentiers	NOM	charpentier
colosse	NOM	colosse
,	PUN	,
?	SENT	?
comptes	NOM	compte
;	PUN	;
droite	ADJ	droit
Candaule	NAM	candaule
<EOS>	<EOS>	<EOS>
:	PUN	:
voulais	VER:impf	vouloir
,	PUN	,
se	PRO:PER	se
le	DET:ART	le
moâ	NOM	moâ
bureau	NOM	bureau
de	PRP	de
<EOS>	<EOS>	<EOS>
était	VER:impf	être
toute	PRO:IND	tout
la	DET:ART	le
il	PRO:PER	il
son	DET:POS	son
la	DET:ART	le
fabrique	VER:pres	fabriquer
que	PRO:REL	que
S	VER:futu	s
Milon	NAM	milon
un	DET:ART	un
<EOS>	<EOS>	<EOS>
Et	KON	et
un	DET:ART	un
À	PRP	à
<EOS>	<EOS>	<EOS>
ordonnait	VER:impf	ordonner
laquelle	PRO:REL	lequel
<EOS>	<EOS>	<EOS>
es	VER:pres	être
m'	PRO:PER	me
glace	NOM	glace
voler	VER:infi	voler
cent	NUM	cent
.	SENT	.
d'	PRP	de
--	PUN	--
réglait	VER:impf	régler
attendant	VER:ppre	attendre
pour	PRP	pour
sa	DET:POS	son
,	PUN	,
louée	VER:pper	louer
La	DET:ART	le
une	DET:ART	un
origine	NOM	origine
à	PRP	à
,	PUN	,
aucun	PRO:IND	aucun
--	PUN	--
ta	DET:POS	ton
maîtres	NOM	maître
centaines	NOM	centaine
fond	NOM	fond
.	SENT	.
toi	PRO:PER	toi
,	PUN	,
pomme	NOM	pomme
,	PUN	,
homme	NOM	homme
!	SENT	!
remise	NOM	remise
et	KON	et
souvient	VER:pres	souvenir
bureau	NOM	bureau
<EOS>	<EOS>	<EOS>
à	PRP	à
on	PRO:PER	on
monde	NOM	monde
de	PRP	de
,	PUN	,
à	PRP	à
me	PRO:PER	me
l'	PRO:PER	la|le
mère	NOM	mère
tira	VER:simp	tirer
un	DET:ART	un
vous	PRO:PER	vous
puis	ADV	puis
était	VER:impf	être
dans	PRP	dans
le	DET:ART	le
surtout	ADV	surtout
à	PRP	à
,	PUN	,
pas	ADV	pas
pénible	ADJ	pénible
breloques	NOM	breloque
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
ai	VER:pres	avoir
élève	NOM	élève
Le	DET:ART	le
avé	NOM	avé
ne	ADV	ne
parchemin	NOM	parchemin
et	KON	et
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
journée	NOM	journée
caisse	NOM	caisse
salouer	VER:infi	salouer
*	ABR	*
et	KON	et
Mais	NAM	mais
.	SENT	.
être	VER:infi	être
Monfort	NAM	monfort
et	KON	et
.	SENT	.
à	PRP	à
approchés	VER:pper	approcher
-même	ADJ	même
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
docteur	NOM	docteur
mit	VER:simp	mettre
<EOS>	<EOS>	<EOS>
un	DET:ART	un
Enfin	ADV	enfin
à	PRP	à
et	KON	et
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
.	SENT	.
*	ABR	*
...	PUN	...
s'	PRO:PER	se
et	KON	et
dans	PRP	dans
ouvriers	NOM	ouvrier
un	DET:ART	un
du	PRP:det	du
paye	NOM	paye
,	PUN	,
de	PRP	de
alors	ADV	alors
chapeaux	NOM	chapeau
et	KON	et
et	KON	et
Ah	INT	ah
à	PRP	à
une	DET:ART	un
que	PRO:REL	que
rue	NOM	rue
où	PRO:REL	où
,	PUN	,
midi	NOM	midi
est	VER:pres	être
On	PRO:PER	on
se	PRO:PER	se
donnant	VER:ppre	donner
pas	ADV	pas
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
et	KON	et
,	PUN	,
ateliers	NOM	atelier
ses	DET:POS	son
des	PRP:det	du
C'	PRO:DEM	ce
,	PUN	,
elle	PRO:PER	elle
s'	PRO:PER	se
Rocambole	NOM	rocambole
<EOS>	<EOS>	<EOS>
.	SENT	.
où	PRO:REL	où
au	PRP:det	au
.	SENT	.
d'	PRP	de
lorsque	KON	lorsque
était	VER:impf	être
venez	VER:pres	venir
vous	PRO:PER	vous
--	PUN	--
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
écoutant	VER:ppre	écouter
premier	NUM	premier
Antoinette	NAM	antoinette
Pardieu	INT	pardieu
est	VER:pres	être
Comment	ADV	comment
vieux	ADJ	vieux
Meurice	NAM	meurice
.	SENT	.
de	PRP	de
gilet	NOM	gilet
Elle	PRO:PER	elle
étonnement	NOM	étonnement
et	KON	et
Tu	PRO:PER	tu
bon	ADJ	bon
de	PRP	de
vous	PRO:PER	vous
Hosborne	ADJ	hosborne
,	PUN	,
la	DET:ART	le
de	PRP	de
une	DET:ART	un
et	KON	et
as	VER:pres	avoir
les	DET:ART	le
-moi	PRO:PER	moi
un	DET:ART	un
personnage	NOM	personnage
--	PUN	--
Cette	PRO:DEM	ce
--	PUN	--
ouvriers	NOM	ouvrier
il	PRO:PER	il
s'	PRO:PER	se
étroit	ADJ	étroit
me	PRO:PER	me
comme	KON	comme
en	PRP	en
je	PRO:PER	je
mur	NOM	mur
plaira	VER:futu	plaire
jeune	ADJ	jeune
et	KON	et
surtout	ADV	surtout
une	DET:ART	un
on	PRO:PER	on
?	SENT	?
aux	PRP:det	au
reconnu	VER:pper	reconnaître
?	SENT	?
<EOS>	<EOS>	<EOS>
été	VER:pper	être
!	SENT	!
vingt	NUM	vingt
.	SENT	.
que	KON	que
la	DET:ART	le
heures	NOM	heure
<EOS>	<EOS>	<EOS>
Mossié	ADJ	mossié
cela	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
est	VER:pres	être
je	PRO:PER	je
sois	VER:subp	être
,	PUN	,
préparer	VER:infi	préparer
,	PUN	,
élève	NOM	élève
pas	ADV	pas
où	PRO:REL	où
,	PUN	,
voyou	NOM	voyou
donnât	VER:subi	donner
gentleman	NOM	gentleman
.	SENT	.
.	SENT	.
après	PRP	après
dans	PRP	dans
coiffé	VER:pper	coiffer
Marmouset	NOM	marmouset
À	PRP	à
front	NOM	front
C'	PRO:DEM	ce
sans	PRP	sans
de	PRP	de
lui	PRO:PER	lui
.	SENT	.
,	PUN	,
son	DET:POS	son
tressaillit	VER:simp	tressaillir
de	PRP	de
arrête	VER:pres	arrêter
tranquille	ADJ	tranquille
est	VER:pres	être
ardent	NOM	ardent
pas	NOM	pas
l'	DET:ART	le
anglais	ADJ	anglais
vrai	ADJ	vrai
l'	DET:ART	le
tour	NOM	tour
chez	PRP	chez
.	SENT	.
?	SENT	?
justifierez	VER:futu	justifier
n	ADJ	n
,	PUN	,
coffretier-serrurier	NOM	coffretier-serrurier
alla	VER:simp	aller
fit-il	NOM	fit-il
hauteur	NOM	hauteur
De	PRP	de
Milon	NAM	milon
,	PUN	,
,	PUN	,
,	PUN	,
le	PRO:PER	le
salua	VER:simp	saluer
Marmouset	NAM	marmouset
la	DET:ART	le
l'	DET:ART	le
--	PUN	--
n'	ADV	ne
francs	ADJ	franc
.	SENT	.
Comment	ADV	comment
mes	DET:POS	mon
...	PUN	...
.	SENT	.
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
,	PUN	,
--	PUN	--
,	PUN	,
qui	PRO:REL	qui
là	ADV	là
Angleterre	NAM	angleterre
viennent	VER:pres	venir
étaient	VER:impf	être
.	SENT	.
--	PUN	--
c'	PRO:DEM	ce
un	DET:ART	un
Milon	NAM	milon
<EOS>	<EOS>	<EOS>
et	KON	et
avait	VER:impf	avoir
au	PRP:det	au
aurait	VER:cond	avoir
-moi	PRO:PER	moi
dans	PRP	dans
vous	PRO:PER	vous
Milon	NAM	milon
.	SENT	.
maçons	ADJ	maçon
,	PUN	,
<EOS>	<EOS>	<EOS>
n'	ADV	ne
!	SENT	!
William	NAM	william
Anglais	NAM	anglais
,	PUN	,
<EOS>	<EOS>	<EOS>
;	PUN	;
chauve	ADJ	chauve
tranquillement	ADV	tranquillement
,	PUN	,
docile	ADJ	docile
actif	ADJ	actif
<EOS>	<EOS>	<EOS>
de	PRP	de
cou	NOM	cou
moment	NOM	moment
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
midi	NOM	midi
arrêtera	VER:futu	arrêter
au	PRP:det	au
y	PRO:PER	y
la	DET:ART	le
maison	NOM	maison
,	PUN	,
s'	PRO:PER	se
,	PUN	,
chemise	NOM	chemise
m'	PRO:PER	me
,	PUN	,
volez	VER:pres	voler
*	ABR	*
roide	ADJ	roide
les	DET:ART	le
ouvrit	VER:simp	ouvrir
Helley	NAM	helley
ce	PRO:DEM	ce
pas	ADV	pas
appuyait	VER:impf	appuyer
était	VER:impf	être
deux	NUM	deux
accent	NOM	accent
homme	NOM	homme
ouvriers	NOM	ouvrier
de	PRP	de
la	DET:ART	le
Madeleine	NAM	madeleine
que	KON	que
--	PUN	--
,	PUN	,
,	PUN	,
,	PUN	,
pas	ADV	pas
réclamations	NOM	réclamation
.	SENT	.
de	PRP	de
--	PUN	--
,	PUN	,
le	DET:ART	le
voiture	NOM	voiture
revenu	VER:pper	revenir
diamants	NOM	diamant
<EOS>	<EOS>	<EOS>
,	PUN	,
voir	VER:infi	voir
j'	PRO:PER	je
donc	ADV	donc
d'	PRP	de
fait	VER:pper	faire
Paris	NAM	paris
je	PRO:PER	je
.	SENT	.
<EOS>	<EOS>	<EOS>
dans	PRP	dans
sortait	VER:impf	sortir
se	PRO:PER	se
étaient	VER:impf	être
ordres	NOM	ordre
dit	VER:pres	dire
affligé	VER:pper	affliger
entrer	VER:infi	entrer
armoire	NOM	armoire
un	DET:ART	un
Marmouset	NOM	marmouset
bagne	NOM	bagne
on	PRO:PER	on
était	VER:impf	être
construire	VER:infi	construire
bien	ADV	bien
d'	PRP	de
Milon	NAM	milon
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
lord	NOM	lord
<EOS>	<EOS>	<EOS>
d'	PRP	de
,	PUN	,
,	PUN	,
du	PRP:det	du
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
placard	NOM	placard
...	PUN	...
<EOS>	<EOS>	<EOS>
serruriers	NOM	serrurier
et	KON	et
--	PUN	--
forme	NOM	forme
,	PUN	,
ou	KON	ou
sans	PRP	sans
suspendues	VER:pper	suspendre
aperçut	VER:simp	apercevoir
à	PRP	à
,	PUN	,
Marmouset	NAM	marmouset
Les	DET:ART	le
d'	PRP	de
.	SENT	.
,	PUN	,
n'	ADV	ne
comme	ADV	comme
--	PUN	--
administration	NOM	administration
Vanda	NAM	vanda
lui	PRO:PER	lui
-même	ADJ	même
fois	NOM	fois
virent	VER:simp	voir
rouge	ADJ	rouge
fit	VER:simp	faire
<EOS>	<EOS>	<EOS>
.	SENT	.
pièce	NOM	pièce
un	DET:ART	un
de	PRP	de
mes	DET:POS	mon
descendre	VER:infi	descendre
appelait	VER:impf	appeler
M	VER:subi	m
<EOS>	<EOS>	<EOS>
bon	ADJ	bon
il	PRO:PER	il
abord	NOM	abord
!	SENT	!
bien	ADV	bien
jour	NOM	jour
poche	NOM	poche
se	PRO:PER	se
,	PUN	,
ravaleurs	ADJ	ravaleur
.	SENT	.
d'	PRP	de
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
.	SENT	.
--	PUN	--
les	DET:ART	le
<EOS>	<EOS>	<EOS>
venu	NOM	venu
un	NUM	un
.	SENT	.
et	KON	et
<EOS>	<EOS>	<EOS>
voiture	NOM	voiture
pu	VER:pper	pouvoir
je	PRO:PER	je
Tu	NAM	tu
s'	PRO:PER	se
,	PUN	,
trop	ADV	trop
la	DET:ART	le
--	PUN	--
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
,	PUN	,
embonpoint	NOM	embonpoint
à	PRP	à
dans	PRP	dans
au	PRP:det	au
assit	VER:simp	asseoir
porte	NOM	porte
,	PUN	,
street	NOM	street
bienveillant	ADJ	bienveillant
ordre	NOM	ordre
avait	VER:impf	avoir
en	PRO:PER	en
qu'	PRO:REL	que
dit	VER:pres	dire
refermée	VER:pper	refermer
<EOS>	<EOS>	<EOS>
qu'	KON	que
où	PRO:REL	où
<EOS>	<EOS>	<EOS>
Comme	NAM	comme
de	PRP	de
hôtel	NOM	hôtel
Marmouset	NAM	marmouset
vaste	ADJ	vaste
affreux	ADJ	affreux
a	VER:pres	avoir
est	VER:pres	être
<EOS>	<EOS>	<EOS>
ouvrir	VER:infi	ouvrir
qui	PRO:REL	qui
trouvait	VER:impf	trouver
on	PRO:PER	on
.	SENT	.
s'	PRO:PER	se
contremaîtres	NOM	contremaître
causons	VER:pres	causer
du	PRP:det	du
<EOS>	<EOS>	<EOS>
Était	VER:impf	être
une	DET:ART	un
de	PRP	de
le	DET:ART	le
une	DET:ART	un
.	SENT	.
chez	PRP	chez
Milon	NAM	milon
<EOS>	<EOS>	<EOS>
mort	NOM	mort
maçon	ADJ	maçon
XX	NUM	xx
<EOS>	<EOS>	<EOS>
attendant	VER:ppre	attendre
,	PUN	,
à	PRP	à
abord	NOM	abord
Milon	NAM	milon
pour	PRP	pour
occupait	VER:impf	occuper
d'	PRP	de
santé	NOM	santé
fut	VER:simp	être
fait	VER:pper	faire
gros	ADJ	gros
vous	PRO:PER	vous
Milon	NAM	milon
de	PRP	de
exclama	VER:simp	exclamer
ancien	ADJ	ancien
,	PUN	,
Cela	PRO:DEM	cela
moment	NOM	moment
portait	VER:impf	porter
?	SENT	?
<SEG>
où	PRO:REL	où
quatre	NUM	quatre
de	PRP	de
n'	ADV	ne
fut	VER:simp	être
t'	PRO:PER	te
<EOS>	<EOS>	<EOS>
Trois	NUM	trois
<EOS>	<EOS>	<EOS>
*	ABR	*
servante	NOM	servante
caisse	NOM	caisse
clef	NOM	clef
dans	PRP	dans
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
et	KON	et
constaté	VER:pper	constater
et	KON	et
pas	ADV	pas
<EOS>	<EOS>	<EOS>
ne	ADV	ne
à	PRP	à
les	DET:ART	le
en	PRP	en
Tu	PRO:PER	tu
telle	PRO:DEM	tel
tu	PRO:PER	tu
Milon	NAM	milon
,	PUN	,
clef	NOM	clef
<EOS>	<EOS>	<EOS>
et	KON	et
introduire	VER:infi	introduire
On	PRO:PER	on
homme	NOM	homme
Milon	NAM	milon
?	SENT	?
de	PRP	de
répondit	VER:simp	répondre
Et	KON	et
hein	INT	hein
dans	PRP	dans
attendre	VER:infi	attendre
<EOS>	<EOS>	<EOS>
d'	PRP	de
,	PUN	,
et	KON	et
voulez	VER:pres	vouloir
fermeture	NOM	fermeture
jamais	ADV	jamais
Dans	PRP	dans
,	PUN	,
--	PUN	--
